580,S/,30
581,S/,30
582,S/,218
583,S/,69
584,S/,189
585,S/,10
586,S/,179
587,S/,150
588,S/,89
589,S/,159
590,S/,115
591,S/,110
592,S/,145
593,S/,89
594,S/,54
595,S/,261
596,S/,199
597,S/,12
598,S/,54
599,S/,159
600,S/,150
601,S/,150
602,S/,75
603,S/,60
604,S/,179
605,S/,80
606,S/,269
607,S/,45
608,S/,41
609,S/,119
610,S/,81
611,S/,30
612,S/,179
613,S/,60
614,S/,38
615,S/,75
616,S/,99
617,S/,37
618,S/,5
619,S/,320
620,S/,32
621,S/,130
622,S/,35
623,S/,25
624,S/,95
625,S/,258
626,S/,147
627,S/,405
628,S/,214
629,S/,179
630,S/,163
631,S/,359
632,S/,30
633,S/,30
634,S/,206
635,S/,179
636,S/,609
637,S/,136
638,S/,179
639,S/,190
640,S/,104
641,S/,158
642,S/,174
643,S/,7.191
644,S/,141
645,S/,405
646,S/,171
647,S/,141
648,S/,762
649,S/,405
650,S/,691
651,S/,168
652,S/,168
653,S/,837
654,S/,872
655,S/,469
656,S/,1.088
657,S/,200
658,S/,193
659,S/,199
660,S/,190
661,S/,184
662,S/,168
663,S/,166
664,S/,237
665,S/,253
666,S/,216
667,S/,130
668,S/,1.641
669,S/,237
670,S/,156
671,S/,242
672,S/,157
673,S/,158
674,S/,2.569
675,S/,770
676,S/,840
677,S/,308
678,S/,183
679,S/,178
680,S/,184
681,S/,206
682,S/,184
683,S/,190
684,S/,30
685,S/,30
686,S/,183
687,S/,192
688,S/,190
689,S/,179
690,S/,251
691,S/,227
692,S/,251
693,S/,237
694,S/,214
695,S/,354
696,S/,157
697,S/,215
698,S/,141
699,S/,2.590
700,S/,1.373
701,S/,206
702,S/,129
703,S/,240
704,S/,158
705,S/,1.197
706,S/,315
707,S/,349
708,S/,250
709,S/,158
710,S/,184
711,S/,248
712,S/,316
713,S/,227
714,S/,222
715,S/,211
716,S/,461
717,S/,314
718,S/,1.192
719,S/,298
720,S/,545
721,S/,206
722,S/,516
723,S/,208
724,S/,355
725,S/,516
726,S/,2.569
727,S/,210
728,S/,176
729,S/,99
730,S/,75
731,S/,30
732,S/,30
733,S/,89
734,S/,1.059
735,S/,129
736,S/,30
737,S/,30
738,S/,129
739,S/,220
740,S/,175
741,S/,25
742,S/,60
743,S/,750
744,S/,29
745,S/,120
746,S/,159
747,S/,9
748,S/,48
749,S/,2.137
750,S/,43
751,S/,609
752,S/,179
753,S/,45
754,S/,74
755,S/,75
756,S/,75
757,S/,119
758,S/,75
759,S/,64
760,S/,230
761,S/,89
762,S/,89
763,S/,30
764,S/,29
765,S/,15
766,S/,45
767,S/,2
768,S/,339
769,S/,70
770,S/,358
771,S/,2.137
772,S/,18
773,S/,700
774,S/,121
775,S/,179
776,S/,800
777,S/,250
778,S/,191
779,S/,15
780,S/,25
781,S/,99
782,S/,60
783,S/,170
784,S/,159
785,S/,134
786,S/,29
787,S/,34
788,S/,30
789,S/,30
790,S/,896
791,S/,622
792,S/,1.814
793,S/,308
794,S/,1.971
795,S/,918
796,S/,123
797,S/,2.290
798,S/,66
799,S/,350
800,S/,289
801,S/,308
802,S/,644
803,S/,189
804,S/,269
805,S/,199
806,S/,20
807,S/,169
808,S/,37
809,S/,114
810,S/,479
811,S/,437
812,S/,230
813,S/,246
814,S/,150
815,S/,199
816,S/,160
817,S/,99
818,S/,290
819,S/,60
820,S/,45
821,S/,25
822,S/,280
823,S/,89
824,S/,29
825,S/,45
826,S/,16
827,S/,945
828,S/,9
829,S/,980
830,S/,123
831,S/,756
832,S/,140
833,S/,131
834,S/,295
835,S/,124
836,S/,141
837,S/,336
838,S/,163
839,S/,622
840,S/,30
841,S/,30
842,S/,300
843,S/,125
844,S/,248
845,S/,544
846,S/,232
847,S/,598
848,S/,1.106
849,S/,163
850,S/,131
851,S/,140
852,S/,163
853,S/,147
854,S/,153
855,S/,168
856,S/,168
857,S/,166
858,S/,370
859,S/,163
860,S/,199
861,S/,158
862,S/,146
863,S/,158
864,S/,125
865,S/,258
866,S/,558
867,S/,158
868,S/,864
869,S/,146
870,S/,190
871,S/,136
872,S/,604
873,S/,133
874,S/,1.933
875,S/,168
876,S/,487
877,S/,179
878,S/,787
879,S/,715
880,S/,436
881,S/,326
882,S/,310
883,S/,344
884,S/,206
885,S/,247
886,S/,250
